TimeStamp,Pos X(inch),Pos Y(inch),Pos Z(inch),Pos Tilt,Pos Rotate,Pho X(inch),Pho Y(inch),Pho Z(inch),Pho Tilt,Pho Rotate,Velocity X,Velocity Y,Velocity Z,Velocity Tilt,Velocity Rotate,Motion Compensation Active,Pos Alps(inch),Alps Spot Size(inch),PF1 RPM,PF2 RPM,PF3 RPM,PF4 RPM,PF1 Override,PF2 Override,PF3 Override,PF4 Override,PF1 RPM Setpoint,PF2 RPM Setpoint,PF3 RPM Setpoint,PF4 RPM Setpoint,PF1 Argon MFlow,PF1 Argon: Warning Enabled,PF1 Argon: Warning High Level,PF1 Argon: Warning Low Level,PF1 Argon: Alarm Enabled,PF1 Argon: Alarm High Level,PF1 Argon: Alarm Low Level,PF1 Argon: Baseline Level,PF1 Argon: Warning Tolerance Level,PF1 Argon: Alarm Tolerance Level,PF1 Argon: Valid Value,PF2 Argon MFlow,PF2 Argon: Warning Enabled,PF2 Argon: Warning High Level,PF2 Argon: Warning Low Level,PF2 Argon: Alarm Enabled,PF2 Argon: Alarm High Level,PF2 Argon: Alarm Low Level,PF2 Argon: Baseline Level,PF2 Argon: Warning Tolerance Level,PF2 Argon: Alarm Tolerance Level,PF2 Argon: Valid Value,PF3 Argon MFlow,PF3 Argon: Warning Enabled,PF3 Argon: Warning High Level,PF3 Argon: Warning Low Level,PF3 Argon: Alarm Enabled,PF3 Argon: Alarm High Level,PF3 Argon: Alarm Low Level,PF3 Argon: Baseline Level,PF3 Argon: Warning Tolerance Level,PF3 Argon: Alarm Tolerance Level,PF3 Argon: Valid Value,PF4 Argon MFlow,PF4 Argon: Warning Enabled,PF4 Argon: Warning High Level,PF4 Argon: Warning Low Level,PF4 Argon: Alarm Enabled,PF4 Argon: Alarm High Level,PF4 Argon: Alarm Low Level,PF4 Argon: Baseline Level,PF4 Argon: Warning Tolerance Level,PF4 Argon: Alarm Tolerance Level,PF4 Argon: Valid Value,Center Purge Argon MFlow,Center Purge Argon: Warning Enabled,Center Purge Argon: Warning High Level,Center Purge Argon: Warning Low Level,Center Purge Argon: Alarm Enabled,Center Purge Argon: Alarm High Level,Center Purge Argon: Alarm Low Level,Center Purge Argon: Baseline Level,Center Purge Argon: Warning Tolerance Level,Center Purge Argon: Alarm Tolerance Level,Center Purge Argon: Valid Value,PF1 Argon VFlow,PF2 Argon VFlow,PF3 Argon VFlow,PF4 Argon VFlow,Center Purge Argon VFlow,PF1 Argon Temp(°F),PF2 Argon Temp(°F),PF3 Argon Temp(°F),PF4 Argon Temp(°F),Center Purge Argon Temp(°F),PF1 Argon Absolute Pressure,PF2 Argon Absolute Pressure,PF3 Argon Absolute Pressure,PF4 Argon Absolute Pressure,Center Purge Argon Absolute Pressure,Center Purge Pressure: Warning Enabled,Center Purge Pressure: Warning High Level,Center Purge Pressure: Warning Low Level,Center Purge Pressure: Alarm Enabled,Center Purge Pressure: Alarm High Level,Center Purge Pressure: Alarm Low Level,Center Purge Pressure: Baseline Level,Center Purge Pressure: Warning Tolerance Level,Center Purge Pressure: Alarm Tolerance Level,Center Purge Pressure: Valid Value,H2O Sensor,H2O Sensor: Warning Enabled,H2O Sensor: Warning High Level,H2O Sensor: Warning Low Level,H2O Sensor: Alarm Enabled,H2O Sensor: Alarm High Level,H2O Sensor: Alarm Low Level,O2 Sensor,O2 Sensor: Warning Enabled,O2 Sensor: Warning High Level,O2 Sensor: Warning Low Level,O2 Sensor: Alarm Enabled,O2 Sensor: Alarm High Level,O2 Sensor: Alarm Low Level,Head Temperature (RTD 1)(°F),Head Temp: Warning Enabled,Head Temp: Warning High Level,Head Temp: Warning Low Level,Head Temp: Alarm Enabled,Head Temp: Alarm High Level,Head Temp: Alarm Low Level,PF1 Powder Low,PF1 Powder Low: Warning Enabled,PF1 Powder Low: Alarm Enabled,PF2 Powder Low,PF2 Powder Low: Warning Enabled,PF2 Powder Low: Alarm Enabled,PF3 Powder Low,PF3 Powder Low: Warning Enabled,PF3 Powder Low: Alarm Enabled,PF4 Powder Low,PF4 Powder Low: Warning Enabled,PF4 Powder Low: Alarm Enabled,Box Pressure,PF1 Top Pressure,PF1 Bottom Pressure,PF1 Bottom Pressure: Baseline Level,PF1 Bottom Pressure : Valid Value,PF1 Bottom Pressure : Warning Enabled,PF1 Bottom Pressure: Warning Tolerance Level,PF1 Bottom Pressure : Warning High Level,PF1 Bottom Pressure : Warning Low Level,PF1 Bottom Pressure : Alarm Enabled,PF1 Bottom Pressure : Alarm Tolerance Level,PF1 Bottom Pressure : Alarm High Level,PF1 Bottom Pressure : Alarm Low Level,PF1 Bottom Pressure: Off Baseline,Dust Collector Diff Pressure,PF2 Top Pressure,PF2 Bottom Pressure,PF2 Bottom Pressure: Baseline Level,PF2 Bottom Pressure : Valid Value,PF2 Bottom Pressure : Warning Enabled,PF2 Bottom Pressure: Warning Tolerance Level,PF2 Bottom Pressure : Warning High Level,PF2 Bottom Pressure : Warning Low Level,PF2 Bottom Pressure : Alarm Enabled,PF2 Bottom Pressure : Alarm Tolerance Level,PF2 Bottom Pressure : Alarm High Level,PF2 Bottom Pressure : Alarm Low Level,PF2 Bottom Pressure: Off Baseline,Powder Manifold Pressure Sensor,Powder Manifold Pressure: Baseline Level,Powder Manifold Pressure : Valid Value,Powder Manifold Pressure : Warning Enabled,Powder Manifold Pressure: Warning Tolerance Level,Powder Manifold Pressure : Warning High Level,Powder Manifold Pressure : Warning Low Level,Powder Manifold Pressure : Alarm Enabled,Powder Manifold Pressure: Alarm Tolerance Level,Powder Manifold Pressure : Alarm High Level,Powder Manifold Pressure : Alarm Low Level,PF3 Top Pressure,PF3 Bottom Pressure,PF3 Bottom Pressure: Baseline Level,PF3 Bottom Pressure : Valid Value,PF3 Bottom Pressure : Warning Enabled,PF3 Bottom Pressure: Warning Tolerance Level,PF3 Bottom Pressure : Warning High Level,PF3 Bottom Pressure : Warning Low Level,PF3 Bottom Pressure : Alarm Enabled,PF3 Bottom Pressure : Alarm Tolerance Level,PF3 Bottom Pressure : Alarm High Level,PF3 Bottom Pressure : Alarm Low Level,PF3 Bottom Pressure: Off Baseline,PF4 Top Pressure,PF4 Bottom Pressure,PF4 Bottom Pressure: Baseline Level,PF4 Bottom Pressure : Valid Value,PF4 Bottom Pressure : Warning Enabled,PF4 Bottom Pressure: Warning Tolerance Level,PF4 Bottom Pressure : Warning High Level,PF4 Bottom Pressure : Warning Low Level,PF4 Bottom Pressure : Alarm Enabled,PF4 Bottom Pressure : Alarm Tolerance Level,PF4 Bottom Pressure : Alarm High Level,PF4 Bottom Pressure : Alarm Low Level,PF4 Bottom Pressure: Off Baseline,Optics Box Pressure Sensor,Optics Box Pressure: Baseline Level,Optics Box Pressure: Valid Value,Optics Box Pressure: Warning Enabled,Optics Box Pressure: Warning Tolerance Level,Optics Box Pressure: Warning High Level,Optics Box Pressure: Warning Low Level,Optics Box Pressure: Alarm Enabled,Optics Box Pressure: Alarm Tolerance Level,Optics Box Pressure: Alarm High Level,Optics Box Pressure: Alarm Low Level,Laser On,Dryrun Mode,Laser Setpoint,Laser Power (from laser),Laser Water Flow (L/min),Laser Water Temp (°C),DI Water Temp (°C),Laser On Time (ms),Feed Fiber FFBD (mV),Process Fiber FFBD (mV),Power From Meter,Power From Meter: Warning Enabled,Power From Meter: Alarm Enabled,Power From Meter: Baseline Level,Beam Size From Meter (inch),Beam Pos X From Meter (inch),Beam Pos Y From Meter (inch),Power From Meter (uncompensated),Beam Flags From Meter,Camera Temp(°F),Melt Pool Area,Melt Pool Area: Valid Value,Melt Pool Area: Warning Enabled,Melt Pool Area: Warning High Level,Melt Pool Area: Warning Low Level,Melt Pool Area: Alarm Enabled,Melt Pool Area: Alarm High Level,Melt Pool Area: Alarm Low Level,Melt Pool Area: Debounce Time,Melt Pool Area: Baseline Level,Melt Pool Area: Warning Tolerance Level,Melt Pool Area: Alarm Tolerance Level,Layer #,Contour Override,Hatch Override,Error During Execution,Path Setpoint Velocity(inch/min),Cmd Mode,DeadMove Override,Block Number,Toolcode Execution Time,Monitoring Enabled,In Warning,In Alarm,Events
49:13.0,-0.781,-0.53,0.06,0,0,-8.986713,-20.69267,-24.86993,-3.00E-05,15644.47,-30,0,0,0,0,1,2.118,0.07,0,0,0,9.596,NaN,NaN,NaN,NaN,0,0,0,9.6,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,10,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,7.4,36.67,85.6,86.49,85.93,84.99,80.2,14.35,14.36,14.36,20.16,16.13,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,-43.71,0,NaN,NaN,0,NaN,NaN,92,0,NaN,NaN,0,NaN,NaN,81.3,0,NaN,NaN,0,NaN,NaN,1,0,0,0,0,0,1,0,0,0,0,0,NaN,0.087,0.026,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.585,0.059,0.061,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,12.211,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.082,0.04,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.377,4.372,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.156,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,1,0,1070,1057,30.6,20.8,27.7,3552,227,208,1.492,0,0,NaN,0,-0.0556,-0.092,1.5,3.22E+09,96.2,7583,1,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,4,100,100,NaN,30,3,100,236,3386,0,0,0,
49:14.0,-0.772,-0.575,0.06,0,0,-8.986713,-20.69267,-24.86993,-3.00E-05,15644.47,30,0,0,0,0,1,2.118,0.07,0,0,0,9.595,NaN,NaN,NaN,NaN,0,0,0,9.6,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,10.003,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,7.397,36.67,85.6,86.49,85.91,84.99,80.2,14.35,14.36,14.36,20.16,16.12,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,-43.71,0,NaN,NaN,0,NaN,NaN,92,0,NaN,NaN,0,NaN,NaN,81.3,0,NaN,NaN,0,NaN,NaN,1,0,0,0,0,0,1,0,0,0,0,0,NaN,0.085,0.025,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.584,0.059,0.058,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,11.948,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.082,0.042,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.375,4.374,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.156,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,1,0,1070,1058,30.6,20.8,27.7,221,227,207,1.432,0,0,NaN,0,-0.0517,-0.0866,1.44,3.22E+09,96.2,8846,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,4,100,100,NaN,30,3,100,242,3387,0,0,0,
49:15.0,-0.247,-0.575,0.06,0,0,-8.986713,-20.69267,-24.86993,-3.00E-05,15644.47,30,0,0,0,0,1,2.118,0.07,0,0,0.001,9.604,NaN,NaN,NaN,NaN,0,0,0,9.6,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,10,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,7.398,36.67,85.6,86.49,85.91,84.99,80.2,14.35,14.36,14.36,20.16,16.13,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,-43.71,0,NaN,NaN,0,NaN,NaN,92,0,NaN,NaN,0,NaN,NaN,81.3,0,NaN,NaN,0,NaN,NaN,1,0,0,0,0,0,1,0,0,0,0,0,NaN,0.085,0.027,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.559,0.059,0.06,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,12.161,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.083,0.041,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.379,4.371,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.156,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,1,0,1070,1057,30.6,20.8,27.7,1399,224,207,1.442,0,0,NaN,0,-0.0557,-0.0945,1.45,3.22E+09,96.2,8193,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,4,100,100,NaN,30,3,100,242,3388,0,0,0,
49:16.0,0.228,-0.575,0.06,0,0,-8.986713,-20.69267,-24.86993,-3.00E-05,15644.47,30,0,0,0,0,1,2.118,0.07,0,0,0,9.606,NaN,NaN,NaN,NaN,0,0,0,9.6,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,9.992,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,7.394,36.67,85.6,86.49,85.91,84.99,80.2,14.35,14.36,14.36,20.15,16.13,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,-43.71,0,NaN,NaN,0,NaN,NaN,92,0,NaN,NaN,0,NaN,NaN,81.3,0,NaN,NaN,0,NaN,NaN,1,0,0,0,0,0,1,0,0,0,0,0,NaN,0.088,0.026,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.586,0.059,0.061,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,12.299,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.084,0.041,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.37,4.371,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.169,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,1,0,1070,1057,30.5,20.8,27.7,2248,227,209,1.492,0,0,NaN,0,-0.0544,-0.093,1.5,3.22E+09,96.2,8013,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,4,100,100,NaN,30,3,100,242,3389,0,0,0,
49:17.0,0.753,-0.575,0.06,0,0,-8.986713,-20.69267,-24.86993,-3.00E-05,15644.47,30,0,0,0,0,1,2.118,0.07,0,0,0.001,9.604,NaN,NaN,NaN,NaN,0,0,0,9.6,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,10.002,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,7.4,36.67,85.6,86.47,85.91,84.99,80.2,14.35,14.36,14.36,20.16,16.12,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,-43.71,0,NaN,NaN,0,NaN,NaN,92,0,NaN,NaN,0,NaN,NaN,81.3,0,NaN,NaN,0,NaN,NaN,1,0,0,0,0,0,1,0,0,0,0,0,NaN,0.086,0.027,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.568,0.059,0.062,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,11.873,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.083,0.042,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.37,4.371,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.156,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,1,0,1070,1057,30.5,20.8,27.7,3480,227,207,1.492,0,0,NaN,0,-0.0546,-0.092,1.5,3.22E+09,96.2,7770,1,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,4,100,100,NaN,30,3,100,242,3390,0,0,0,
49:18.0,0.8,-0.62,0.06,0,0,-8.986713,-20.69267,-24.86993,-3.00E-05,15644.47,-30,0,0,0,0,1,2.118,0.07,0,0,0.001,9.605,NaN,NaN,NaN,NaN,0,0,0,9.6,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,10,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,7.397,36.67,85.6,86.47,85.91,84.99,80.2,14.35,14.36,14.36,20.16,16.12,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,-43.71,0,NaN,NaN,0,NaN,NaN,92,0,NaN,NaN,0,NaN,NaN,81.3,0,NaN,NaN,0,NaN,NaN,1,0,0,0,0,0,1,0,0,0,0,0,NaN,0.086,0.024,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.576,0.059,0.055,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,11.96,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.087,0.041,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.375,4.373,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.156,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,1,0,1070,1058,30.5,20.8,27.8,144,239,219,1.402,0,0,NaN,0.4261,-0.0506,-0.0835,1.41,65536,96.2,8733,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,4,100,100,NaN,30,3,100,248,3391,0,0,0,
49:19.0,0.275,-0.62,0.06,0,0,-8.986713,-20.69267,-24.86993,-3.00E-05,15644.47,-30,0,0,0,0,1,2.118,0.07,0,0,0,9.599,NaN,NaN,NaN,NaN,0,0,0,9.6,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,10.004,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,7.4,36.67,85.6,86.47,85.91,84.99,80.2,14.35,14.36,14.36,20.16,16.13,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,-43.71,0,NaN,NaN,0,NaN,NaN,92,0,NaN,NaN,0,NaN,NaN,81.3,0,NaN,NaN,0,NaN,NaN,1,0,0,0,0,0,1,0,0,0,0,0,NaN,0.086,0.027,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.58,0.059,0.056,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,12.173,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.085,0.043,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.378,4.372,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.144,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,1,0,1070,1057,30.5,20.8,27.8,1345,227,208,1.432,0,0,NaN,0,-0.0553,-0.0941,1.44,3.22E+09,96.2,8193,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,4,100,100,NaN,30,3,100,248,3392,0,0,0,
49:20.0,-0.225,-0.62,0.06,0,0,-8.986713,-20.69267,-24.86993,-3.00E-05,15644.47,-30,0,0,0,0,1,2.118,0.07,0,0,0,9.603,NaN,NaN,NaN,NaN,0,0,0,9.6,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,9.998,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,7.396,36.67,85.6,86.47,85.91,84.99,80.2,14.35,14.36,14.36,20.16,16.13,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,-43.71,0,NaN,NaN,0,NaN,NaN,92,0,NaN,NaN,0,NaN,NaN,81.3,0,NaN,NaN,0,NaN,NaN,1,0,0,0,0,0,1,0,0,0,0,0,NaN,0.086,0.027,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.567,0.059,0.056,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,11.973,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.086,0.041,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.372,4.37,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.156,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,1,0,1070,1057,30.6,20.8,27.8,2114,228,207,1.492,0,0,NaN,0,-0.055,-0.0928,1.5,3.22E+09,96.2,8203,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,4,100,100,NaN,30,3,100,248,3393,0,0,0,
49:21.1,-0.725,-0.62,0.06,0,0,-8.986713,-20.69267,-24.86993,-3.00E-05,15644.47,-30,0,0,0,0,1,2.118,0.07,0,0,0,9.6,NaN,NaN,NaN,NaN,0,0,0,9.6,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,9.999,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,7.398,36.67,85.6,86.47,85.91,84.99,80.2,14.35,14.36,14.36,20.16,16.12,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,-43.71,0,NaN,NaN,0,NaN,NaN,92,0,NaN,NaN,0,NaN,NaN,81.3,0,NaN,NaN,0,NaN,NaN,1,0,0,0,0,0,1,0,0,0,0,0,NaN,0.085,0.027,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.554,0.06,0.061,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,12.236,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.084,0.042,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.374,4.374,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.156,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,1,0,1070,1057,30.6,20.8,27.8,3316,227,208,1.492,0,0,NaN,0,-0.0537,-0.0924,1.5,3.22E+09,96.2,8262,1,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,4,100,100,NaN,30,3,100,248,3394,0,0,0,
49:22.1,-0.828,-0.665,0.06,0,0,-8.986713,-20.69267,-24.86993,-3.00E-05,15644.47,30,0,0,0,0,1,2.118,0.07,0,0,-0.001,9.6,NaN,NaN,NaN,NaN,0,0,0,9.6,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,10,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,7.398,36.67,85.59,86.47,85.91,84.99,80.2,14.35,14.36,14.36,20.16,16.12,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,-43.71,0,NaN,NaN,0,NaN,NaN,92,0,NaN,NaN,0,NaN,NaN,81.3,0,NaN,NaN,0,NaN,NaN,1,0,0,0,0,0,1,0,0,0,0,0,NaN,0.084,0.025,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.548,0.059,0.061,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,12.261,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.084,0.041,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.368,4.374,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.169,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,1,0,1070,1058,30.6,20.8,27.8,32,0,0,1.442,0,0,NaN,0.4735,-0.0514,-0.085,1.45,65536,96.2,8861,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,4,100,100,NaN,30,3,100,254,3395,0,0,0,
49:23.1,-0.303,-0.665,0.06,0,0,-8.986713,-20.69267,-24.86993,-3.00E-05,15644.47,30,0,0,0,0,1,2.118,0.07,0,0,0.001,9.606,NaN,NaN,NaN,NaN,0,0,0,9.6,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,9.995,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,40,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,0,0,7.395,36.67,85.59,86.47,85.91,84.99,80.2,14.35,14.36,14.36,20.16,16.13,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,-43.71,0,NaN,NaN,0,NaN,NaN,91.9,0,NaN,NaN,0,NaN,NaN,81.3,0,NaN,NaN,0,NaN,NaN,1,0,0,0,0,0,1,0,0,0,0,0,NaN,0.086,0.025,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.56,0.059,0.058,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,11.91,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.085,0.042,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.372,4.37,NaN,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4.156,NaN,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,1,0,1070,1057,30.6,20.8,27.8,1242,226,207,1.442,0,0,NaN,0,-0.0559,-0.0935,1.45,3.22E+09,96.2,8622,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,4,100,100,NaN,30,3,100,254,3396,0,0,0,
